,EMG_a,EMG_b,EMG_c,EMG_d,EMG_e,EMG_g,EMG_h,EMG_i,labelrock,labelpaper,labelscissors,labelok,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2019-06-06 12:06:07.000,0.21384525105192975,0.5095314874055127,0.7419203373103044,0.4929161566485748,0.665092692835984,0.5614936919866939,3.1670325393366245,1.7378152457522702,1,0,0,0,-0.08614522521272322,0.061031640477297686,-0.14130439753039575,-0.19619289785841112,-0.11457340126386673,-0.24839485288257357,0.05476357938633336
2019-06-06 12:06:07.200,0.5911501535430507,0.8835137626341182,0.7625862341445977,0.8827130996662897,0.3875113235135816,0.043986787397419604,1.0873411086526814,0.22313738759775958,1,0,0,0,-0.1794192087589585,-0.08972083193447712,0.16053217977162984,0.026217757474156465,-0.04627739967853332,0.08384160901459362,0.0816770873856666
2019-06-06 12:06:07.400,2.1152156680673895,0.9492271278547972,0.6921990722816602,0.6762676432153071,0.22245676679705048,0.1469449983109651,2.0613433059835464,0.18905965676771372,1,0,0,0,-0.21783226870717892,0.0029843516400398784,0.014076499708629564,-0.06720636947625569,0.16692490773568885,0.30534715037199056,-0.0029255186294434576
2019-06-06 12:06:07.600,2.6803580885390947,0.5237960633795885,0.527308131799346,0.31096279533907834,0.5715861169091643,0.8388853041029285,2.4204495572435154,1.3374615938247754,1,0,0,0,-0.04936462133085917,0.057974335630011684,-0.3008044716148562,-0.28044457834734765,0.18301337477693,0.184842405425008,-0.19296629658633468
2019-06-06 12:06:07.800,1.6660473449753828,0.45964033684655736,0.613780088206428,0.5337252422415625,1.0137966639616605,0.9966269485057957,0.764491155391393,1.7483326301777322,1,0,0,0,0.1039606416529104,0.03639916031261592,-0.15460856265812864,-0.22422331706962345,-0.007678297838973166,-0.02456068501376793,-0.24609648982267807
2019-06-06 12:06:08.000,0.8962649368482013,0.8667333964453904,0.8457537886497807,0.9193314559542067,0.8719614511968767,0.4833002141984285,1.0805463388866898,1.6405529270278456,1,0,0,0,-0.00786879996534709,0.16319010756995622,0.11360185215842997,-0.08582093321606787,-0.08778153378260559,-0.10690793778990026,-0.13215828378615663
2019-06-06 12:06:08.200,1.2906282423544857,1.040917025376737,0.8618406618157243,0.9193812228427676,0.35925694574861705,0.27718930796062846,2.566817094336793,1.6797082033839483,1,0,0,0,-0.1905688255120854,0.2824366633687206,0.051111554116549975,-0.06380531378717304,0.0034510408387168345,-0.051408654472212864,-0.094176264742205
2019-06-06 12:06:08.400,1.482914134928925,0.8270787140848253,0.73882152523957,0.7650431155920949,0.0851780234637604,0.45798397276224706,1.4887359279052903,1.2676428583368764,1,0,0,0,-0.21770357955846864,0.10342773877984782,-0.05545340750908831,-0.008260585594895072,0.037145653953627664,0.040253047343393536,-0.13251604773510972
2019-06-06 12:06:08.600,0.6743517106726773,0.625067792540746,0.7109122504355824,0.6525709257015603,0.15238422742108482,0.3275130942702781,0.1015040008256865,0.5881923101954344,1,0,0,0,-0.19249555362280416,-0.1696770865473385,0.002895371720749808,0.045560514630556374,-0.040648854644656195,0.016390151285900767,-0.03848522420625762
2019-06-06 12:06:08.800,0.16109868884654255,0.6268904412920399,0.7260193100100626,0.5430035077734965,0.40397597357657133,0.11374796492304266,1.1390330769191406,0.6719347489694574,1,0,0,0,-0.17239421349764422,-0.17509710094479514,0.018991031294277587,-0.05612969994291478,-0.06797640100714493,-0.09070502050129557,0.07733003957073195
2019-06-06 12:06:09.000,0.799634598719102,0.7540535551735362,0.709225140122125,0.5783518967679377,0.6349227782870714,0.3393564140320377,1.8684581411027092,1.2147330192442325,1,0,0,0,-0.09646638860971175,0.0009678104872933857,-0.02233356044380662,-0.1471848582858253,-0.0018336308049743608,-0.08215287413474713,-0.012684664441890217
2019-06-06 12:06:09.200,1.3443520876127961,0.8271459229275034,0.7355689686055018,0.7220973718262085,0.5706612594877848,0.5332322489437469,1.4365571833966495,1.3678909017783076,1,0,0,0,-0.08139363326802675,0.09553368776257745,-0.013101276927623157,-0.09753280691488149,0.02266369312249076,-0.009049148667688939,-0.12077280494927296
2019-06-06 12:06:09.400,0.8403836133025917,0.7293983325214255,0.7973096747565781,0.7212991680123353,0.4141978293254092,0.34639053206515713,2.6559655501005914,1.3845849820087288,1,0,0,0,-0.1666137481450366,0.12118721363160209,-0.03316685648317542,-0.0986688226664961,-0.05772226530370983,-0.07505222606356515,-0.0021424004206970215
2019-06-06 12:06:09.600,0.43494717544385875,0.6346372187776135,0.8000897461161562,0.6679155375599335,0.6452631952673731,0.3052321872020532,4.137514100473619,1.3717728977286983,1,0,0,0,-0.13454767528290984,0.13858264408530246,-0.05652453647904423,-0.19035432464917512,-0.11516033801422841,-0.12782094108019665,0.13599068057097702
2019-06-06 12:06:09.800,1.0860707412490738,0.7267730373641816,0.7810144482341868,0.7807489916977252,0.952930559006954,0.5028334850058177,2.707921669116208,0.7674593691556264,1,0,0,0,0.000946067233489009,0.07588396671704592,0.05230327158697643,-0.1532720350062609,-0.05486036646565406,0.0756403599949028,0.07270186004759172
2019-06-06 12:06:10.000,1.656680850919792,0.8200567291242421,0.8415067003345262,0.9382617548129148,0.7415060662676511,0.5271261093451568,0.9193406364667243,0.12473512581956915,1,0,0,0,-0.016963827539366434,0.012495835811049044,0.16316377174155755,0.006770587843088774,-0.010437795396255705,0.27811556192997583,-0.008616910450435361
2019-06-06 12:06:10.200,1.0387524498012992,0.7362025150591448,0.8858232094994246,0.9076479596264049,0.4030261016020651,0.5483004757065704,1.6491166115180198,0.5656173728170427,1,0,0,0,-0.12070003062111018,0.057427910661406005,0.08239229716893653,0.049900261244745364,-0.08184567741281983,0.11315638905385467,0.03227494792898354
2019-06-06 12:06:10.400,0.15168292906686232,0.6573844029958779,0.7342920419088739,0.6276405982133979,0.4919094264878021,0.6495097589317184,2.147569695262828,1.4853831549747663,1,0,0,0,-0.10363926032591146,0.021867753204563876,-0.0774780161736428,-0.07675979199423419,-0.09453531937429548,-0.2143701866794599,0.02962163517454973
2019-06-06 12:06:10.600,0.2587886494405002,0.7184893739063779,0.5282423332280446,0.3144476385808376,0.5824338940652221,0.37085972618417756,0.8804999068253624,1.575558826272194,1,0,0,0,-0.09672192030859503,-0.15638187420671626,-0.12489449934677449,-0.19061545591748322,0.0436296849114212,-0.27023289912950504,-0.06728221155830091
2019-06-06 12:06:10.800,0.9696171115865311,0.7548686207919492,0.5720771552447829,0.3653163119162906,0.31999625866583725,0.03721549064504147,0.6804854678387772,1.1313639019720825,1,0,0,0,-0.19822027700502998,-0.15479427618410718,-0.08035616785632592,-0.15250811043176057,0.09998307518966418,-0.07646357234597626,-0.09947621134979837
2019-06-06 12:06:11.000,1.1761077192443248,0.6704135491289066,0.7617679222358037,0.7361170289246484,0.14741625975027473,0.3603465173457148,1.7204471616478882,1.103549119415919,1,0,0,0,-0.21645930633306673,0.052103414323704494,-0.051561066070425404,-0.023748719478605358,-0.032193189938418486,0.029355069464589705,-0.06614079925231492
2019-06-06 12:06:11.200,0.7485738846591339,0.6168581510702618,0.8022605512080259,0.8939248356990018,0.19842257410292133,0.7299404802682918,1.5575729441473214,1.3903954422387863,1,0,0,0,-0.15766137752323212,0.10702500736112333,-0.05030486297145983,0.04425054176116782,-0.131721925060513,-0.062123736982403234,-0.07556029786122428
2019-06-06 12:06:11.400,0.3412036517381204,0.7063797724093337,0.8115573633688499,0.7706861835468887,0.1377985957126299,0.409461319775968,1.0429526413627384,1.4461475777331423,1,0,0,0,-0.20976270503503272,0.031030854499773178,-0.008424548761861456,0.03833751777463451,-0.10724552028350633,-0.1669315903812983,-0.06493830556295899
2019-06-06 12:06:11.600,0.31646760266385227,0.8217169687521122,0.952065390814485,0.7614340715161256,0.12391668359568528,0.18997321888817412,1.5785467974097926,1.1721360280600381,1,0,0,0,-0.24834028406256867,0.06057051660405326,0.07687918271970162,0.05764554392811705,-0.0915357899712548,-0.13558921182540612,0.024813212391081016
2019-06-06 12:06:11.800,0.5656019919178321,0.8107067260883584,0.9439716394194636,0.7942063105205609,0.4148799359125853,0.6587545262936317,1.5639483384291857,0.7913202094423765,1,0,0,0,-0.10748155298447908,0.047830460311790786,0.0842741880089914,0.06970621031716143,-0.0747821811811057,-0.028358080490306067,0.06410829714852075
2019-06-06 12:06:12.000,0.871393729256291,0.7468206403505976,0.6724318627151712,0.6372383034497362,0.6610418688707894,0.9621884438402688,0.782674896019443,0.6000740766346803,1,0,0,0,0.011829036465068105,-0.10356980975671123,-0.017472557978668667,-0.01620005404397689,0.018671356890874555,0.03369375139479593,0.0065639403335757684
2019-06-06 12:06:12.200,1.0023543079271178,0.8098210300812043,0.5509949215180392,0.5846008431429934,0.6157841600085243,0.6467244246836784,1.0120358476577178,0.613428755665124,1,0,0,0,-0.042839484483889634,-0.1323338409453007,-0.040191460432466436,-0.09134134755081799,0.07582642125994933,0.045383193337862594,-0.006636901519812395
2019-06-06 12:06:12.400,0.8588880635258027,0.9446227088661722,0.7735731454406541,0.7946978631511743,0.5437254558056538,0.3514056453182582,1.4560291387063073,0.5860955416574564,1,0,0,0,-0.10759019735689355,-0.007564298693695966,0.10712383978256798,-0.020455179181013732,0.009594909101474973,0.04632899944375978,0.043507535821533896
2019-06-06 12:06:12.600,0.6614046986432076,0.9206929941727975,0.9818691857541874,0.8783881743064459,0.5520157531707999,0.35318857307586243,0.8013627557877225,0.6405188184040786,1,0,0,0,-0.09758636424694855,0.030824971362396723,0.20678357799734937,0.06867627669073395,-0.06885203061194978,0.009459792549985455,0.029182075330211367
2019-06-06 12:06:12.800,0.6082922406948491,0.7190178298272751,0.874206538873289,0.6520745389815488,0.5139435442978908,0.3693461193016665,0.49617252522962063,0.9404392895546081,1,0,0,0,-0.10291641733854566,-0.052650513624495104,0.08094229248123805,-0.0017020785287989865,-0.060562314981258206,-0.06648398497019267,-0.02984691772542314
2019-06-06 12:06:13.000,0.5905454417478244,0.5640427623313952,0.58585040972125,0.3659065727300745,0.46308036257051144,0.34466852045032914,1.0875306706569572,0.9927420017794018,1,0,0,0,-0.1271865912667168,-0.1855457846028756,-0.11492710520871961,-0.14266768275856526,0.012891427821889912,-0.09592815263968003,-0.014035662674946815
2019-06-06 12:06:13.200,0.6010905668575972,0.5986129710631601,0.49610040725157284,0.33483311226053714,0.41098035098462976,0.34454064817255714,1.2523019314612258,0.6018835465616945,1,0,0,0,-0.13957776857441423,-0.257811781431091,-0.13136895446145472,-0.14143482325525994,0.05687970803885256,-0.03179391378242285,0.045562519809760386
2019-06-06 12:06:13.400,0.8259106358349589,0.7452322599927034,0.7628128757044428,0.7713699127461027,0.2948332354715824,0.34516723420023165,1.5214058740600214,0.5484421579783983,1,0,0,0,-0.17354060358599457,-0.04004399756938191,0.0362859374994091,0.009596275902170548,-0.03860173845009183,0.06378252055102779,0.04228309865436769
2019-06-06 12:06:13.600,1.0938378538697682,0.8346865160876116,0.9943930720048505,1.2792635709886289,0.26210472925293604,0.37877418249455286,2.5206674351464398,1.0782507433177688,1,0,0,0,-0.19658868171553992,0.2953708142730464,0.14619536822542176,0.0878693787853661,-0.17913742148189837,0.08995518961955137,-0.014581867003784166
2019-06-06 12:06:13.800,1.0705205697891584,0.7787683662490332,0.814051535727554,1.0050746042969247,0.413989808146962,0.48485389458353945,2.496748332800124,1.2501922989439995,1,0,0,0,-0.1440057838207877,0.195552394162541,0.02649579033520537,-0.028860518295379983,-0.10025022339923831,0.022801604066183867,-0.03185096275126022
2019-06-06 12:06:14.000,0.9514000947774,0.6753017117543811,0.5777886646619672,0.22679175995085218,0.5231588597481018,0.6370772149591949,1.3765563790578006,0.6849216462539994,1,0,0,0,-0.07524689403544421,-0.20192450740359463,-0.14551386958365028,-0.14454789531004092,0.126275899404171,-0.0169697282163101,0.03217878132230345
2019-06-06 12:06:14.200,1.0129288407267525,0.6907826197485133,0.697672663129977,0.24580604022035646,0.4659560607690758,0.6873861711765488,1.3644234116966911,0.264794638548618,1,0,0,0,-0.08040371739307933,-0.21156222316520848,-0.0889371951310601,-0.0711748580114834,0.12407824260612293,0.06199504482586777,0.09609931822004732
2019-06-06 12:06:14.400,0.9419936888500283,0.794821714937524,0.8449035579056408,1.0124341244931723,0.45039359415876523,0.5357084485983475,1.9336089799586849,0.5416430395520017,1,0,0,0,-0.11405729487791416,0.08001506359328436,0.10200703909428996,0.04461568708826906,-0.09575388260898196,0.1162476204631964,0.05459970998866902
2019-06-06 12:06:14.600,0.6166951124249057,0.8045441593393194,0.7522550154438146,1.2310534010525855,0.5610363689155481,0.51249770312974,1.2665248564541112,0.9810140996353988,1,0,0,0,-0.08218170990060199,0.10918723582991459,0.13197260498203717,0.04024252905543003,-0.17694920170596118,0.020714987700943918,-0.038611752385196464
2019-06-06 12:06:14.800,0.6418778091649191,0.707115124192462,0.7304683411118293,0.8135853883305054,0.6072888222740077,0.7604108503325888,0.7727944608029634,1.0740187474607445,1,0,0,0,-0.032574910335949406,-0.00958254664555164,0.0186832523650568,-0.006962747958838807,-0.08257290886216798,-0.05262792323190911,-0.05333778948478318
2019-06-06 12:06:15.000,1.1493124191565625,0.6370665851369399,0.7629302519665494,0.5868746424415917,0.517982805235399,0.6195268941641198,2.073400985907312,0.8806730146346576,1,0,0,0,-0.08986244464666719,0.00726128899499868,-0.06100796334970509,-0.08673463290249661,-0.0055013101318133195,0.04170356091466586,0.013146489873850878
2019-06-06 12:06:15.200,1.403239587560723,0.5881243587730376,0.5567877711224745,0.5314802024649156,0.4518799917612267,0.084861200798861,3.8077084368129035,0.5251356275725236,1,0,0,0,-0.19535076030518791,-0.03101912421229021,-0.13496915153921615,-0.24208493891776733,0.0408085558905974,0.16005259186501397,0.11383253843003961
2019-06-06 12:06:15.400,1.2863981117583276,0.5045703965833509,0.4830582619194077,0.5214313599008457,0.5227096423758859,0.3309747598253342,4.808393512513992,0.41080054599542704,1,0,0,0,-0.15910461355194266,-0.030093409300343613,-0.2091562976970185,-0.27430302270678136,0.023446484098925066,0.17505923303932253,0.19910922759477934
2019-06-06 12:06:15.600,1.4205132280355421,0.48997633861297407,0.8505526566200704,0.9293840248670434,0.694205855278343,1.2575934785211624,5.405854427255711,1.2146888135758978,1,0,0,0,-0.012793403977461258,0.3446613320961096,-0.1580947433595099,-0.1205600276184935,-0.14526521504223716,0.11510244036185038,0.12930447616461793
2019-06-06 12:06:15.800,1.7105475402919648,0.5863802102644309,1.0257568851765029,1.2931084118255292,0.8633827872391504,1.36292256274643,5.64208866130698,2.370469336961245,1,0,0,0,0.03205229108038372,0.6793503946592858,-0.09099588510274524,-0.12166967268010924,-0.24994964440417378,0.009957272655432226,-0.05468354245528387
2019-06-06 12:06:16.000,1.8254108801929467,0.6372313973752624,0.6794023281964411,0.8347585620584144,0.8925611653124395,0.7602517265693549,6.0974007300691255,2.288472089412546,1,0,0,0,-0.04195483475145475,0.4754018962296199,-0.22617044313375104,-0.36399702281203067,-0.05677475812688769,-0.018619785703326036,-0.03327744047378933
2019-06-06 12:06:16.200,2.2520402136915245,0.6024161158504552,0.4808984061184276,0.25905671596076024,0.7012260152117462,0.6321679324372868,7.40557322815771,1.1567460677819816,1,0,0,0,-0.11644712606620095,0.21718791039218432,-0.39455617119782305,-0.47581904967662547,0.1821540945008978,0.17088873771363158,0.18208773986493207
2019-06-06 12:06:16.400,2.8465664231889662,0.6401973902590633,0.7062013640926306,0.5290168522514401,0.4359802707964231,0.6624885966852554,7.65021897419054,0.7221438204536547,1,0,0,0,-0.18012942426399425,0.3489658103328434,-0.2975156774086468,-0.3272526456453189,0.14775576247259767,0.37538369487332046,0.19486631666571436
2019-06-06 12:06:16.600,2.4431004172847657,0.7766815108522289,0.8589533398795864,0.9959205366676345,0.39572164079580674,0.581788609785694,5.404357477394289,1.051612944718982,1,0,0,0,-0.17233732006512326,0.4223161616551782,-0.07999367030818519,-0.14114300812511463,0.001994034857160966,0.29548015640369424,0.035944526162770635
2019-06-06 12:06:16.800,1.3536884283582749,0.8366835074858912,0.7766095919812205,0.8088030367798877,0.6438556505251122,1.2278287305141102,3.60078664741359,1.0242222295815444,1,0,0,0,-0.003248749329215361,0.2102842110637348,-0.08356316560878033,-0.06039797388273123,0.011984292997310849,0.0755783571600275,0.07125060832267477
2019-06-06 12:06:17.000,1.1255866291945928,0.7566863475664743,0.6597436744570818,0.4232971297969255,0.8162000804350977,1.7995984544301984,4.305035946750149,0.9681573218485118,1,0,0,0,0.1034729508634714,0.10370368559274087,-0.25353888800705865,-0.1339042803392275,0.10199196262213363,0.00043459707605693343,0.17511293880557083
2019-06-06 12:06:17.200,1.657933296827062,0.7521168743121336,0.5844644844411139,0.42668158764970693,0.5826068554826741,0.8934988282586028,4.187598297907143,1.4561815087971586,1,0,0,0,-0.07264712398034792,0.15133472806493836,-0.2560437119998535,-0.2545547870322299,0.12972658611564045,0.010265580532617363,0.012259476729518382
2019-06-06 12:06:17.400,1.9931012364743215,0.9633211440551834,0.6978782364329743,0.6454575003464034,0.23879042258175653,0.23101445586701203,1.4473905846607262,1.840600144197706,1,0,0,0,-0.20922445368037268,0.17924145230987157,-0.07275354454980762,-0.13587997691048648,0.13670881160089476,-0.0051246330237811055,-0.2602377630325797
2019-06-06 12:06:17.600,2.31729598167505,1.0375589356041013,0.957812932089384,0.8291607882659567,0.34887202892688257,1.5400787303066659,0.5321027318195783,1.9888132863004622,1,0,0,0,-0.0018263081174474845,0.3449591545261875,-0.05130669886112953,0.09413899571918458,0.11715801340135032,0.023639624411467774,-0.3298893636700327
2019-06-06 12:06:17.800,2.487097695293825,0.685100759084775,0.9502078557039141,0.9035812732476021,0.7722187598568441,2.471588788398543,3.71552630138369,2.241188177831576,1,0,0,0,0.1807334345442848,0.5548673188598425,-0.25146275033054605,-0.01742314536079831,-0.0048040104120622255,0.06978845902845165,-0.18758625180867447
2019-06-06 12:06:18.000,1.8015320999402316,0.46473649385589344,0.7548938388067877,0.8264535406238847,0.8127370562064236,1.2239402265848285,5.977713339864483,1.8150540728150604,1,0,0,0,0.002240616581437326,0.42316101823960234,-0.25686092741712435,-0.25703952584678896,-0.09887112515748965,0.06722486828069024,0.03703961846342435
2019-06-06 12:06:18.200,1.0758457745360126,0.8318956874262016,0.8395561621833865,0.7674313640116432,0.4636136657158633,0.17139071947066106,4.16439123754215,0.6281729095331011,1,0,0,0,-0.1911630756154309,0.13901766821628875,0.026767756999720213,-0.11703621167016597,-0.018905379227647973,0.09939206120731309,0.17691336741486907
2019-06-06 12:06:18.400,1.1678784068571015,1.0293162483765932,0.9398050019845473,0.8130884351794045,0.46742033337156164,0.7587988587204874,2.456997253286986,0.31137163869136775,1,0,0,0,-0.08843485987799894,0.09919125313977174,0.10814629514350882,0.06048636454837711,0.044662869796992466,0.1390689903507779,0.1359808404725527
2019-06-06 12:06:18.600,1.0957088865203692,0.5677824488833315,0.6684726735721981,0.6854820931491984,0.9089192843674792,1.1845467099849305,3.8256604021962857,0.8844024403240835,1,0,0,0,0.059357078046038236,0.09657891925489437,-0.14160863000278434,-0.16557973024422457,-0.04815848833119933,0.06607855027372568,0.12348605586358301
2019-06-06 12:06:18.800,0.5912151892721164,0.38963401200006015,0.532331482963031,0.37972420089580317,0.9866416145161732,0.9648204862131331,5.342587088138838,0.6124024490202279,1,0,0,0,0.030287777497187876,-0.03994183821753978,-0.25486435159450704,-0.30902076738257317,-0.040744782416380965,0.014895537652111643,0.30715529771338745
2019-06-06 12:06:19.000,0.8326186450423226,0.8663290104498339,0.8344577519970292,0.36165505869640613,0.4979478360214116,1.362106359710949,5.161186117949168,0.02816704187820657,1,0,0,0,-0.043091159073177385,0.030905144070003623,-0.14565063104993717,-0.04146035541322549,0.12353681099271742,0.097687652627218,0.4048331209596753
2019-06-06 12:06:19.200,1.6157722786413018,1.0003423401857856,0.9921709253996251,0.7004180820939806,0.1940608838306243,1.904629514466053,4.960361539087087,0.815133117228439,1,0,0,0,-0.055326132722680096,0.3380597319520579,-0.16285322387176968,0.10454388621894029,0.11219094533963059,0.12489203920916661,0.19607833302172928
2019-06-06 12:06:19.400,2.040292695834024,0.7494845884577083,0.8166132855809569,0.8811347468633899,0.3204376484291581,1.6020828506182199,4.925269550422075,1.7623940277591006,1,0,0,0,-0.06367072887556705,0.45252611794464553,-0.24975536991026298,-0.055081898434341164,0.011629136674713634,0.08909773829269499,-0.03258373189383079
2019-06-06 12:06:19.600,2.5249539580756304,1.04807913798305,0.7516315011434928,0.6849647588015588,0.27657956220266844,1.1369617606428504,4.432866005595202,1.1900793369814486,1,0,0,0,-0.1214004384191462,0.33716055563833636,-0.17921521654700062,-0.09774476079862797,0.2119751702148284,0.20620917471608963,-0.01715975919807465
2019-06-06 12:06:19.800,2.9465092612682526,1.4677491801591547,0.8143045248670086,0.5003415744246744,0.029097875091699407,1.0075728759552323,5.00602090666847,0.45398357589555627,1,0,0,0,-0.20611567223810287,0.30751092793138474,-0.12226277148166631,-0.04607992618386193,0.43812463379904004,0.3360050975595751,0.11195390253259219
2019-06-06 12:06:20.000,2.2639258885934357,1.1137039877632093,0.7525020869433479,0.6266572149312337,0.2219018161078129,0.7856518616639439,6.58844176142976,0.7141284191733485,1,0,0,0,-0.20990693154141896,0.34020595821762123,-0.17578553909381592,-0.16219758969404982,0.22890902038570554,0.24785082624780963,0.20931643590260776
2019-06-06 12:06:20.200,1.1841931616597072,0.6452200805576549,0.6305404594472896,0.7957345948833924,0.6998492410247537,0.611420158611148,6.59257072939166,0.7702085169422803,1,0,0,0,-0.10800217312805988,0.2258464344646895,-0.1622283761930071,-0.2634922168001802,-0.05047920827033163,0.1356480709989736,0.274608138205413
2019-06-06 12:06:20.400,1.1364299527549981,0.7355743638282457,0.5318641054227726,0.6534932284669805,0.7484798299930167,0.6328827207627999,5.515905617652621,0.5117247734576426,1,0,0,0,-0.07468507073331533,0.08379264752027252,-0.1537081895595226,-0.26059391238608665,0.03564400367007112,0.13566923976124057,0.25889998406475767
2019-06-06 12:06:20.600,1.537351196928859,0.7314100996833027,0.49952489044865594,0.38461131358294154,0.6303351961511107,0.46178111366544344,6.102937070958158,0.9836141428285604,1,0,0,0,-0.1392648135806361,0.12260903107351298,-0.26829963495929465,-0.36947879083378865,0.13432534615199365,0.08463729512034904,0.19620913931928496
2019-06-06 12:06:20.800,1.3246001224007662,0.4106571179981582,0.6269188897671623,0.39314939619870737,0.872759134609057,0.4041212130181846,7.713399307980378,1.1518220247958209,1,0,0,0,-0.10832731820865746,0.21217065279809735,-0.2955567450126413,-0.45884735733090226,-0.020601301277368554,0.05923036564911739,0.29238896895291144
2019-06-06 12:06:21.000,0.8996873398309961,0.4654221628656525,0.7054179698348593,0.6315326401035728,0.863033835841074,0.8189004976070685,8.399178864826611,0.20320018258720027,1,0,0,0,-0.06190679005426021,0.18803437980993642,-0.21013427784443,-0.30113680532346304,-0.08643013257161994,0.18580775377569625,0.514466165779909
2019-06-06 12:06:21.200,0.815057937284625,0.8339025875308598,0.5612558392297291,0.7851994996730655,0.27891745255104733,0.9460137087144511,8.310200898079241,0.16539516978161112,1,0,0,0,-0.19867956887453603,0.2077361765073344,-0.2419553333678429,-0.16129127634224158,0.024895375362592884,0.17663109366307955,0.5047350396237186
2019-06-06 12:06:21.400,0.9290406657794689,0.8487502972635369,0.5575062758832229,0.7806984126163753,0.21222395757602064,0.5234108020798786,7.10254124940832,1.541357003548179,1,0,0,0,-0.26366541985052233,0.32450325434453464,-0.25903028132996764,-0.24246780984806718,0.0058030705806947375,-0.0470877913552092,0.2123857402649102
2019-06-06 12:06:21.600,1.0750351980714095,0.6030656714128111,0.8072945751501278,0.6922765872874586,0.9051991305663772,0.4000960664781591,4.6509151646114955,1.66523209153794,1,0,0,0,-0.06145506945603719,0.2566145746824487,-0.08169294400512969,-0.2841904617135126,-0.09741150821756649,-0.06642870347726755,0.06259803962705618
2019-06-06 12:06:21.800,1.0442765937128304,0.6021644755760186,0.8203054613603391,0.5814164887614697,0.9943751021644197,0.6136271490775649,3.688907389076673,0.36868994273483474,1,0,0,0,0.014464321823699826,0.021802234297492784,-0.0025477530195382875,-0.18296573152305962,-0.03967776277906241,0.1216098343853024,0.21035523349318108
